,ECFP6_2048,pubchem,pIC50
2167,6.0010721312744115,7.367557109625248,8.744727494896694
266,6.4933368551845385,6.9673713576758765,6.6777807052660805
196,6.782741139263851,6.914449541824493,6.823908740944319
817,6.656720315460966,6.151591618280462,6.199998172182031
88,6.857495535622916,6.432731356567557,6.920818753952375
978,5.2637729208572095,5.1543661180998654,4.739928612014925
346,4.48990467445372,4.421138198895023,4.301029995663981
932,8.179231400496624,8.16704218830603,7.0
1862,7.8978501077241745,7.808645005917023,8.3767507096021
1053,5.954661410046019,6.583771395686648,7.248028425263673
2587,5.078135900971802,4.942307530187087,5.0
1177,7.963386183737702,7.999700118444445,7.840132152907433
2175,7.1802589202156,7.734371894654931,8.136677139879543
2397,6.369257212817597,6.441606130245233,6.378408324140782
2727,6.53622106411356,6.177010168127647,7.397940008672037
25,5.243582437073333,6.02689816452822,5.167491087293763
1320,7.46779659499153,7.587149392761283,8.070019409484486
3083,5.387188643575354,5.2977265540000085,5.0
1957,7.821398958320961,7.779763709454039,7.490797477668897
430,5.214057419097471,5.083291547102775,5.031517051446065
801,6.135571947265367,6.780788835436833,6.698970004336019
1113,8.713545747087615,8.564788719487012,9.096910013008056
2758,5.777137987639056,5.672516219574429,5.823908740944319
727,5.618140793760486,5.038643745245151,5.0
776,6.033357941725476,6.312623627814342,5.0
1533,8.359577202627767,8.499677325787802,8.560036064079094
1251,8.390342630396324,8.516560542057446,8.430041181903405
2691,6.06141060303866,5.258957681278456,6.0
67,6.727693687077845,6.827706926677699,7.366531544420414
2849,7.218269365292981,7.300076640584095,6.429457060118103
1904,7.098788050420149,7.363560758082726,6.070581074285707
705,5.557393799749433,5.031062570672674,5.0
31,5.9114021716163165,5.509568085361757,5.501689446210399
1953,7.460664733083068,7.537515996171468,7.617982957425132
1487,8.586971767164338,7.804784432600116,8.61996975203217
2291,5.576568560434645,5.318930493529491,6.3655227298392685
471,4.629846246091273,4.845016828794355,4.301029995663981
2928,4.9159421577378595,5.059291620071901,5.0
2574,5.274696509054676,5.143716682704693,5.0
2010,7.859175394010028,7.710452436803336,8.065501548756432
2923,5.208457957067253,4.957504592571183,5.0
343,4.777584948116684,4.287619539091794,4.301029995663981
1461,8.977346850979055,8.719463359436757,8.759950227887352
1929,8.294027495455195,8.127413991404763,8.236572006437063
166,4.751310986839721,4.8179176568056254,4.552841968657781
124,5.292332465392357,5.236905348650974,4.721246399047171
2899,6.3032714485618095,6.755368746466683,6.571865205971212
1316,8.360616413519566,8.359644557304037,9.0100165416986
2654,4.864140855187334,5.089932757008863,4.2295898684860935
1628,7.7982060056819344,8.705558753456067,8.090016305060155
2250,6.2448839585111635,6.197677607497977,5.987162775294828
578,7.166560242898499,7.285555464075785,7.744727494896693
2566,6.687431436202113,6.577495679310036,6.638272163982407
1106,6.510831723388691,8.38230900577186,7.790484985457369
2738,4.832357143736375,4.875374178717712,5.0
903,4.753884546095719,5.069172183572031,4.522878745280337
2419,7.085222441248193,7.016498922723793,6.0
1626,7.691195342553297,7.705058861120356,8.110026361596004
411,5.75614394811635,5.925196246487992,5.853871964321762
485,7.532739148512791,7.663749976305671,7.619788758288394
1918,7.964889403217379,7.897705192840706,7.744727494896693
2040,7.793084704580753,8.038803144314203,7.508638306165727
176,4.552955019267308,4.430730508264668,4.568636235841013
1385,8.273965409912375,8.299216436960926,8.789949150124862
2098,8.026762481238851,8.023959724800644,8.356547323513812
3132,4.919580480853016,4.986614499514036,5.0
1313,8.316144682942703,8.599859687052888,8.33998877871067
1010,7.5123729526558,7.414786651904659,7.161150909262744
1811,7.4515168069301945,7.538276872246881,7.522878745280337
495,6.138572415626349,5.395775072214889,5.136677139879544
443,5.566361045679776,5.055769185668015,5.154901959985743
80,5.004611161733127,5.107232659769407,4.301029995663981
1091,5.705377043721402,7.003553850703844,6.0
2120,7.965655138910921,8.179686522354913,7.785156151952302
2097,8.122586400274232,8.07800512456753,8.853871964321762
999,5.680134836402386,5.8411218605436215,5.779891911959945
527,7.225259837316932,7.874933148962894,7.744727494896693
408,5.917577412311719,6.043818322404628,4.950007143079858
3115,5.97267430594596,5.957807599670752,6.097453220686009
945,5.965111566198688,5.791146940693851,5.0
785,6.6770956053836805,5.9905880268837555,7.187086643357144
370,4.54029866865143,4.486310033945361,4.853871964321762
1157,7.88411085149608,7.866284798176086,8.349984047528162
1736,6.52462469717119,6.245927068752691,6.359995853468939
2446,8.595273449102994,8.966863810064911,8.97469413473523
3038,9.080904114334416,9.00821760503224,9.619788758288394
2459,6.7535772648833365,7.730539648928119,6.0
3058,5.416139520105898,5.422090180663168,5.0
410,5.5452238606327295,5.66807989258871,5.782516055786093
528,7.599321804804415,7.961192108513421,6.826813731587726
2859,5.791779660057026,6.254032356947964,5.453087356818758
1114,8.669194234495182,8.547253455920597,8.853871964321762
141,4.476281633671384,4.463999658343912,4.7447274948966935
2702,8.804524291488942,8.821143336087157,8.142667503568731
1737,8.952432494741037,8.719463359436757,6.980011840408714
555,7.825117615682333,7.025268956911048,8.0
1583,8.45103016832549,8.472690823170439,8.720105019988361
929,6.929666227559422,7.966389005606855,8.0
1241,7.572635886854137,7.620408250789715,8.14002155835798
2004,8.070268189434989,8.223969567789442,8.142667503568731
2959,8.13051443730946,8.3353575423467,9.1249387366083
1042,6.664139492305164,6.519884451102925,7.54928912185308
506,6.001699273212095,5.435864109483171,4.301029995663981
2149,8.347860222770752,8.263548443574274,8.4089353929735
1691,7.627828551022481,7.800024613174395,7.730020323354676
1100,8.205356991111858,8.609686972463091,7.649751981665837
177,5.534450128274471,5.695326752461271,6.045757490560675
1406,8.277203627780034,7.646754849409997,8.580044251510243
1110,8.738963054756699,8.359274271203493,8.55284196865778
1584,8.296408271176473,8.732139402826414,8.79997073344623
2765,5.76523509055048,5.8729637795706635,5.823908740944319
1641,8.439891015247708,7.959736445175829,8.410050398674292
1745,8.442910816132402,8.307699949687516,8.480040819247932
1556,8.252961683788227,8.222282512331347,8.379968104873702
183,4.52336013710234,4.467838870601382,4.301029995663981
805,5.891199735993296,5.820718125964965,6.0
2614,6.522029376763511,5.418672935475715,6.924453038607469
2288,5.315070731344862,4.905633919128871,5.0
612,7.904724760572819,7.5325234443090086,8.045757490560675
2531,8.828541430536344,7.9586212662862375,9.0
2536,8.759249669779077,7.290595080955114,8.795880017344075
670,5.47032309690976,6.177389035628664,5.0
2538,8.154961714375355,7.844155434124167,8.207608310501746
2059,8.883321895641696,8.481226233221387,8.55284196865778
1133,8.305002353645012,7.588047551081656,8.522878745280337
1829,7.587150406724552,7.504690158278649,7.602059991327962
393,4.625899268456865,4.35534173511193,4.301029995663981
1914,7.3167907381426165,7.963711502732478,7.935542010773082
1850,7.540039448557594,7.465969775157527,7.443697499232712
2901,6.166711809958966,5.449594565321434,5.376750709602099
162,4.55206644422885,4.430920627048184,4.455931955649724
2240,6.278279495271444,6.100307564135225,5.667157733005649
682,5.024064543669966,5.1667647263484975,5.0
2742,5.777958935646756,5.893322690514159,5.823908740944319
2941,4.817565994847925,5.01027298199519,5.0
1108,8.944919356781536,8.224459834384561,8.67778070526608
3104,7.553055331590891,6.650449111841697,5.709520186669327
3096,5.607415826507671,6.476185528179206,7.277366077466188
2961,8.369409012492525,8.296631559232356,8.363512103646634
621,7.732011430363656,7.407004551396917,7.522878745280337
1041,6.632316801014567,6.61628937623154,6.301029995663981
1080,5.037475072994916,4.870340228891828,4.522878745280337
965,4.771782338437608,4.9471617760800894,5.039529222465701
30,5.176133970859413,4.279661815715716,4.301029995663981
685,5.424620210382105,5.41567457058886,5.0
538,4.704425588505853,4.745024909534514,5.1487416512809245
1174,7.4335919923606975,7.449813582185827,7.270025714300444
927,7.254815727628958,7.966389005606855,8.0
173,5.251018342077106,5.142212373238031,5.3872161432802645
2878,7.429463261149074,7.7196237343448795,9.154901959985745
296,5.965800632942362,6.1607428602557075,5.376750709602099
325,4.107382618137821,4.335424865678452,4.3979400086720375
1295,8.28631166115729,8.462414091308245,8.819874124835946
1255,8.406522730029572,8.326804612404365,8.61996975203217
279,5.743803774017358,6.133291373807945,5.410050398674292
1627,8.0802731952685,7.569379616025656,8.219970872662662
1849,7.422615844236973,7.165279254079411,7.318758762624412
1307,7.857577889354319,7.996004741324272,8.680061560019691
1738,7.8522729885168925,8.235150544740959,7.26003230324049
1222,8.504871937597294,8.404616570513175,8.759950227887352
511,6.893666091971311,6.47845663199087,7.309803919971486
2367,8.82532019140794,8.975291616392134,7.886056647693163
564,6.661882940221413,7.158759294467682,6.698970004336019
1580,7.332046065254994,7.201486815020174,7.96018944585165
1261,8.180176504446884,8.746044008807104,8.750068243365805
1210,8.012689897197898,7.684936663001407,8.219970872662662
73,6.637949941866105,6.505461368957556,4.473660722610156
2666,5.4466177628988275,4.641987958722814,4.577246058698652
48,6.4603892028437935,6.286213120724233,7.214670164989233
2285,6.3916060956553205,6.3500992563058665,6.228412519118745
1956,7.95368648829461,8.141664356014216,7.931814138253839
1179,8.030641908376802,8.576147143735822,8.730020323354676
1874,7.559300029448199,7.857586741395826,7.744727494896693
1912,8.099725534005636,8.000386671381774,7.920818753952375
1364,8.065220673556553,7.6797542215857835,8.54000474395261
581,6.981070510775079,7.544275453605986,7.0
1411,8.838971494943003,8.762127779666603,8.750068243365805
1587,8.856327056841103,8.746064818435446,8.79997073344623
402,4.52994629068798,4.4396972570553705,4.301029995663981
2284,7.555678194418221,6.934447253843835,9.0
3035,9.201116334722297,8.90350588650076,9.55284196865778
1563,8.339883955201957,8.538571449020738,8.169989064063882
2003,8.070268189434989,8.223969567789442,7.958607314841775
1690,7.529840394397104,8.098074856456742,7.890084136976206
761,5.569833214354835,5.987245029482155,5.0
2940,4.968466418116634,5.080461390167988,5.0
2771,5.984199994941955,6.077322485159314,5.823908740944319
952,5.403919825672355,5.152447878782736,5.0
2359,8.8326382820969,8.38663222142048,8.886056647693163
611,7.190480928210231,7.303041807707876,8.096910013008056
3002,6.980718830438721,6.636750496561848,7.221848749616356
1271,8.074493518975054,8.35506899309502,8.609948503541013
1867,7.643508150939999,6.94841022537473,7.086186147616283
1721,8.306220283703999,8.481976667564629,8.730020323354676
324,4.4197246276925,4.28410623410851,4.301029995663981
859,5.827404840674313,6.081990195343254,5.311580177997289
1103,6.615669354292111,7.119305031638863,8.292429823902063
2618,5.848463197942898,5.988669298930906,5.0
1936,8.035124789197384,7.786179896873384,8.0
2755,5.91411746544406,5.921721863352039,5.823908740944319
1720,8.69866342134487,8.562812653795993,7.980053318321158
2215,5.382591841633971,5.159142931080042,5.0
1644,8.530767726894833,8.732139402826414,7.899974269892137
2030,8.189606792407156,8.073978748710548,8.2839966563652
944,6.600472367577002,6.443310746890391,7.200659450546418
2126,7.905344776313351,7.69655585779259,7.298432014944073
2366,8.817805629720164,9.056712755933136,8.853871964321762
239,6.4096057886274975,6.726720550898947,6.698970004336019
2034,8.168377241156572,7.979177569172219,8.154901959985743
1694,7.479186438000695,7.800024613174395,8.250031916490597
1234,8.489833858055407,8.359644557304037,8.969805214643248
2575,5.384367888478115,4.862908125514361,5.0
3021,9.548777296295292,8.512268545294376,9.30102999566398
2279,7.265936743931329,7.598861516244986,7.823908740944319
2230,5.5425804702420285,4.940871744202469,5.226213555018807
2458,7.527945830961862,7.730539648928119,6.830913642512977
2993,6.728586843371003,6.874959604673045,6.381951903287908
1078,5.05765861886213,4.868317038932445,5.00436480540245
1094,8.181690832204595,8.433672021527919,7.866461091629782
1537,8.270121818493449,7.876437021496727,8.119987161633228
3045,9.189423850894409,9.153683107865467,9.42021640338319
864,6.945561078990739,6.616869532363212,7.886056647693163
1228,6.151608093401231,7.017988922717704,6.130000141365475
1731,8.007763075485226,7.894303739837958,6.799998134593398
2211,5.767846514805272,6.077218325949039,5.543633966870957
