,ECFP6_2048,pubchem,pIC50
1023,6.3303574729613015,6.807020721290179,6.567030709125595
1743,7.08942904473593,6.6650604726199685,7.229884705212898
1091,6.615036008923664,6.360851825671342,5.221848749616356
482,6.544911482083798,6.780062528909687,6.913640169325252
780,5.862567798194461,5.602647298882032,5.337242168318426
299,6.670682691200505,6.252783218214813,7.0
1220,7.4048062137484285,6.9926025384069295,5.298173069602861
1671,6.37051487976371,6.135613416452796,5.318758762624412
1826,6.87904018609083,6.843698904853868,5.941194513324093
270,6.958492824641035,5.972160457920002,5.267606240177032
361,5.480907634253369,5.640246707900936,5.3979400086720375
432,6.711246595682966,6.801384044576841,7.632644078973981
785,5.249872731403211,5.085566665603073,5.0
298,6.918659490330434,5.611567995425493,7.0
393,7.168148763112003,7.64062602677601,8.55284196865778
25,8.005258128476378,7.4905575446348704,7.910094888560602
1303,6.070348646697023,5.6144494928330495,5.818156412055227
78,6.892438851322343,6.5770402522612565,7.136677139879544
865,5.9098716479775755,5.720399579959143,5.950781977329818
32,6.7293040228895675,6.90408616141295,6.301029995663981
1453,6.021129024235012,5.995627403883015,5.522878745280337
1235,6.24368527131539,6.071562404955692,6.42021640338319
873,7.171280700656593,7.5913984333709275,7.795880017344075
1830,4.31715149893169,4.799203260405705,4.359518563029578
163,6.03820299766762,6.750705818087125,4.486782399932061
203,5.931843468143063,7.315107783456366,5.782516055786093
1375,5.973229747686307,5.924809678330884,6.000869458712629
952,5.960084375352013,5.823639123555872,6.522878745280337
817,5.333218569690023,5.895391178802352,5.267606240177032
966,5.346787591532175,5.551600399603035,4.522878745280337
1114,6.327561821009512,6.126395983060392,5.590066876668706
416,8.18042582443936,7.86623867790524,7.804100347590766
2026,6.08077875107791,6.2019978617038145,6.0
1766,6.727142316042237,6.927291608573618,7.199282921717615
2048,6.091468133081589,5.980004442069774,5.060880282351513
1483,6.867793402941947,5.500210090470106,7.4089353929735005
1414,4.888647721040057,5.0200359063740985,5.500450374094851
218,5.173640744437001,5.2699949613958985,5.522878745280337
1991,5.575095340704184,5.5892233754393725,5.0
905,5.298006897960875,5.19948362563011,5.0
1797,5.9944929098998365,6.3458444839873644,6.216096420727265
1067,6.500518920505613,6.414250869472846,6.073143291050307
743,6.72273172175447,6.359095695043953,7.769551078621726
59,7.533542930555532,7.455245950135919,8.568636235841012
607,5.112088942311573,5.1729524988468025,5.0
1827,5.835946992509914,5.2701863793945956,6.402304814074488
73,6.937310393621356,6.818004625234751,6.6252516539898965
162,6.8462502483409775,6.710521146367912,6.269217724333611
367,6.154934970158226,5.6981131008028285,5.638272163982407
1923,5.133315036785347,5.26229946703547,4.422508200162775
581,5.683200617919534,5.098974043002549,5.0
1078,6.18621402379454,5.937876109124917,7.0
1564,7.155995389179868,7.082342897957298,7.283162276700476
1475,6.525492647953164,6.576749474108907,6.0
45,7.263881061510532,7.42317081207339,8.221848749616356
1965,4.877925326229141,4.743099154323087,3.9800533183211577
818,5.7832052139661165,5.88874150979368,7.443697499232712
471,6.05783784546885,6.034472276844613,5.920818753952375
1362,6.229017451155395,6.12430862369109,6.467245621007502
76,7.967675015327689,7.760358337930322,7.886056647693163
1976,5.317488151055053,5.082072925516188,4.614036429399302
1457,5.545597915237875,5.713597479909232,5.522878745280337
694,5.373378806685533,5.001182455965853,5.0
1226,6.727551831722509,6.481517276195953,6.913640169325252
494,6.2970203043024355,6.556823385743362,5.528708288941061
824,6.1784088109295405,6.339450623501209,5.6777807052660805
1738,7.307818595999222,6.95529942201051,7.425968732272281
30,6.990781710536054,6.672621122340064,6.4089353929735005
1125,5.084906788816443,5.528018186004874,6.079876673709276
1558,7.091290702041827,7.089429608344058,6.746419710437817
1310,6.150821332913292,6.071967402459193,5.800000874803203
1234,5.931399475960411,6.274164897543379,5.64569943765464
1460,6.6630749343806475,5.510469486188441,6.45717457304082
704,5.1117818588740525,4.9883239025423824,5.0
1054,5.884903788720885,6.066923725006066,5.0
1596,7.811053930086274,7.586715633083387,7.920818753952375
1613,6.419719522639008,6.146098852541208,5.0
1573,7.048589409693192,6.690656071719703,7.094743951251549
1619,6.6316313873643935,6.607011339422243,5.0
344,6.596211292238291,6.666718179772701,6.309803919971486
44,7.790177406276577,7.222038865981287,8.431798275933005
1210,6.674494389000295,6.212885110349599,7.519993057042849
168,5.362804415177005,5.6806777527618895,3.823908740944319
303,6.746208167215765,7.199983580938098,7.0
1608,6.237551578220278,6.208933885796226,6.376750709602099
982,7.126186821708376,6.432340194339788,6.698970004336019
352,7.061447782196457,7.142012774241719,6.886056647693163
1985,5.493252352500674,5.761773150835251,5.0
1730,6.9572009569667435,7.226968561589109,7.24184537803261
1805,5.902161271075429,6.80708674052311,6.200659450546418
1616,6.6316313873643935,6.607011339422243,6.468521082957745
940,4.790708769244606,4.810688797335828,4.728623128105926
997,7.121982619379543,7.462919253652251,5.920818753952375
613,5.3259255635378775,5.241728435197845,5.0
974,6.207775380814445,6.05173880703422,6.191114132640188
1713,7.559839670645683,7.447590844251211,7.095825631715837
1134,6.1436987539096695,5.798410129219053,6.690369832574102
353,7.061447782196457,7.142012774241719,6.3872161432802645
1105,5.7326656976984625,5.788214671749402,6.000869458712629
1216,5.98861048053087,5.602289636033121,5.558461961297839
1822,6.768061979140888,6.696068980995423,5.060480747381382
185,8.03986229304897,7.88303787675877,9.522878745280336
1270,7.346867959870764,7.408769938119081,7.376750709602099
1317,7.369301969431047,7.490109874237117,7.689944262249108
514,4.945021458083372,5.067604181884751,5.130768280269024
1239,5.9793302454615365,5.937628544188934,6.1249387366083
300,6.63137400649554,6.7345450888276766,7.0
411,7.642301521029688,7.4532124048799,7.638272163982407
744,5.652360197775,5.930290962360039,4.823908740944319
988,7.577935886370065,7.40171514837042,7.795880017344075
1646,5.858669231985462,6.2903531938947,6.273272790973428
1995,5.512764319842882,5.761773150835251,5.0
1993,5.340869760506134,5.107772504210205,5.0
1406,5.8446506002158936,6.20123141803483,5.7848914189469065
1027,6.445992798639627,6.7674204406872045,7.075720713938118
175,7.678767832591388,7.57662762721007,6.609064892896621
932,5.388566802238105,5.822192672383583,6.293282217663241
1838,4.390276637290524,4.626169868104958,4.043351420794797
903,4.845616985186289,5.195979063115371,5.0
1657,5.6364498178482885,5.801883839229121,6.0
123,7.179772189063335,6.866513763952554,7.305394801066432
1402,4.977362229834023,5.062807833823422,5.970210529168145
394,7.496930188890064,7.301730407121567,7.568636235841013
438,7.523081167691734,7.545152330807789,7.649751981665837
1488,6.80388802955908,6.576020468101262,6.431798275933005
39,6.5626455763742495,6.376285882360912,6.568636235841013
433,7.882532317084173,7.731853397646915,6.623423042943488
584,4.847500717849914,5.253566325009538,5.0
331,7.248065994870065,6.772375651767213,7.259637310505756
921,6.822545351811619,6.3943281371070295,6.504455662453552
194,6.960223277908728,7.633585639707466,8.522878745280337
554,5.9643207344648514,5.614964577718022,5.91721462968355
1908,5.0065789658075355,4.842328990766018,5.0
1765,6.679933711082784,7.150086911419073,6.211902366619703
322,6.897496913233078,6.9000668987411675,6.568636235841013
1232,5.719086569958263,6.101176782412815,6.132532512140949
266,6.104752200585959,7.061978822039213,8.229147988357855
1170,6.944231701580181,6.7764138848010464,6.623423042943488
1473,6.930459097439027,6.361998365625349,6.856985199745905
1366,6.133286687267789,6.049878665915289,6.675717544702307
67,7.60446159874246,7.5172467401160015,8.920818753952375
1001,7.252030575471766,7.40171514837042,6.045757490560675
567,5.921455425131305,6.456756331188317,6.375717904164332
1271,6.431738109412669,6.19743079816199,7.244125144327507
1665,6.076646355840439,6.086241483704496,6.0
1531,6.634768145227874,6.45954336695065,6.721246399047171
620,5.813600518519223,5.101000585681354,5.0
1454,6.142548869947264,6.031598084029001,5.522878745280337
1771,6.931186592317314,6.781026707712826,7.943095148663527
1824,6.6582026678285,6.843698904853868,6.97061622231479
1924,5.133315036785347,5.26229946703547,5.3872161432802645
579,4.630007691502029,4.7395057305379735,5.297569463554475
1681,6.132536094310232,6.072569884363978,6.0
1258,5.8701875856016414,6.035396604505761,9.0
994,7.010437036576972,7.4392866476991815,7.552841968657781
1263,7.765224012352247,7.42852827051212,8.397940008672037
1580,7.512445695632157,7.252097989597554,7.180456064458132
1550,6.889227803575649,6.865561584802378,7.761953896871205
887,8.11725100047992,8.020957051033633,6.991399828238082
1576,6.459267729902913,6.526341670755502,8.236572006437063
1625,6.3735508729818235,6.680881135548584,6.535510452566029
1708,7.733770150083129,7.476400279182104,7.106238237942057
1644,7.236028711342722,6.756690852864955,6.928117992693875
765,5.847469509956408,5.786821186782176,6.0
1799,6.85413022807527,6.4528787790711775,5.786216700664696
962,4.851401188040646,5.737088766525333,4.3979400086720375
2011,5.518607602410316,5.797779670374106,5.647817481888637
1889,5.255678011793608,6.426244177014976,6.308918507877031
261,6.726993400159465,6.627667549921922,6.176525770829699
495,7.7169280999739,7.495684525238113,7.259637310505756
1739,7.105208737943138,6.5665093122960405,6.067272632698471
240,6.158758869157251,5.684173775276374,7.167491087293763
2053,5.975057263301814,6.078355501641981,6.481486060122113
857,5.230474763878413,5.437231455891259,5.0
727,8.814563960827883,8.564364233205538,8.853871964321762
1944,4.991381175250423,5.043938524362371,5.080921907623926
1511,5.185252163016743,5.150995141822821,5.580044251510242
990,7.7576614195388816,7.510103089678708,7.995678626217358
365,5.694355977737813,5.097791107716204,5.036212172654444
1055,5.884903788720885,6.066923725006066,5.0
1350,8.334876374921498,8.261765649234626,8.4089353929735
619,5.837837339777195,5.097174207343286,5.0
1541,7.378461127811204,7.00513680689747,6.796695083861517
532,4.9920868442862565,4.811755951897933,5.0
611,5.049504953246948,5.06625830148623,5.0
71,4.914618566728961,4.56085883779941,4.795880017344075
1273,7.770866847609809,8.092519653382341,7.086186147616283
259,6.372589135287777,6.0262425311221905,4.774690718274137
51,6.951927458260851,7.461051741653523,5.8996294548824375
198,5.871524337308927,7.331521380800607,6.001740661576301
1316,5.526615425645009,6.1566499141320365,5.879998925531604
881,8.10908534957687,7.73325768429837,7.376750709602099
332,6.521038287423062,6.594394895013695,7.5376020021010435
1422,5.449332145193259,5.3391448124256735,7.068033885271827
1112,5.77858234402231,5.9536750393957165,5.44165149123838
480,5.613278080186512,5.808014558527356,5.832682665251824
2017,5.459371893121762,5.5724813550967385,5.0
1545,7.346735248071744,6.83220321803093,7.485452247339714
1521,5.283231029790204,4.671676524870293,4.900000142057633
1393,5.423705246378721,6.052024615735063,6.168770306132936
1610,6.3321748757558485,6.070105262659238,5.091514981121351
767,5.3780310362014445,5.303036595451096,5.221848749616356
426,7.7090694639881585,7.460037055971034,8.886056647693163
596,5.5352768826602,5.633805160488183,5.443697499232712
1943,4.991381175250423,5.043938524362371,5.130768280269024
1425,6.142898620311133,4.942122673480494,4.995506662452725
1835,4.556227985908381,5.264793781279343,4.413412695328245
1459,6.124847635083711,6.02440990510806,5.522878745280337
2037,4.185512560810657,4.476569968310713,4.522878745280337
1980,5.133315036785347,5.26229946703547,5.379863945026242
1057,5.777160335954301,5.540327526620561,5.178486471595227
398,7.00860827990825,6.899686993528044,6.431798275933005
1353,8.24202482856051,7.991873540612683,8.318758762624412
462,7.1687620097078835,7.12615861346933,7.522878745280337
436,7.393813952686476,7.545152330807789,8.869666231504993
192,8.682435434886791,8.699500522702367,8.853871964321762
1982,4.736206787936071,4.7715425337625375,5.180456064458132
1815,6.096409730387133,6.277021821999781,5.387428045934824
292,6.986802904749552,6.923258603715767,7.787812395596042
445,6.178602857721204,6.419721996284954,6.053056729302175
1286,5.986767145064583,6.702017823208549,6.001740661576301
1151,5.610371112139204,5.83104867208774,6.0
1867,5.285047198413281,5.117138409320998,5.183758700008217
1160,6.023601344128157,6.258982959444572,6.899629454882437
141,7.124473505004158,6.6017073526435635,7.252588192113577
757,5.399874134074419,5.49667077210187,6.0
2,6.719725585171406,6.664417546892755,6.327902142064283
788,6.5741456425865445,6.7965271221654175,5.698970004336019
1773,5.619414107002611,5.77519060664469,6.0670191780768015
1928,5.2636401367215555,5.082072925516188,5.130768280269024
1856,6.466803700976597,6.13081563157337,6.346787486224656
339,7.100873518494609,7.138190344277488,6.619788758288394
1274,7.296937428066248,6.895847539607515,7.080921907623926
408,7.540311657895152,7.901754353828512,8.259637310505756
692,5.147568615002345,5.771574199078812,5.2441251443275085
265,6.250371090401333,6.923258603715767,7.259637310505756
376,5.467083431760478,5.536449978344401,5.3979400086720375
1034,4.864666566875739,4.806732701700142,5.236572006437063
987,7.361116130809817,7.40171514837042,6.634512015109101
439,7.969275431279871,7.545152330807789,6.366531544420414
271,7.13840010495615,6.769921780056129,6.268411234813262
244,6.947972483177326,7.412685076513165,7.568636235841013
576,4.843368396010964,4.991197497005909,4.468521082957745
552,6.004076127421145,5.826530870741917,6.560667306169737
1697,8.082033313817586,8.126828855287188,7.552841968657781
1557,7.201386241725287,7.089429608344058,7.480172006224281
415,7.7090694639881585,7.460037055971034,7.643974142806877
273,7.036165863526189,6.453862742606399,7.376750709602099
1189,6.656915518389753,6.654941643269794,7.142667503568732
250,5.836719321115724,5.682698793890144,6.265200170411153
413,8.53875177607514,8.010282157178862,7.931814138253839
1602,6.73707271938958,7.320547211580934,7.366531544420414
310,5.70466149122169,6.196117744740428,6.036212172654444
602,5.217907101569517,5.153412931227853,5.0
1357,5.675869269264543,5.266478211874849,5.0
425,8.164622310114632,7.896280345020015,8.769551078621726
1933,4.480482555428819,4.285883277438114,4.913640169325252
561,5.8413184899947534,5.969731085797434,5.186419011431808
1587,7.41299748061581,7.078918430197161,7.920818753952375
1395,6.523590709537807,5.387718231237067,6.117475462045119
1774,6.449474794697561,6.60809907711786,6.6439741428068775
1061,5.64745145809196,6.100599263987306,6.806875401645538
721,8.970866564714564,8.560126315324126,8.657577319177793
