,ECFP6_2048,pubchem,pIC50
374,6.74412821492192,6.949267934494459,6.487983030503873
1536,7.039227086044223,6.818744410439278,6.709965388637482
1307,5.723040081663506,5.203350507382501,5.0
1615,5.686308683762049,5.472688517908409,5.2335871528876
303,5.946092185891824,6.226514876959589,5.301029995663981
1235,6.4755173450911,7.08746462261521,6.0
1383,5.207598693578832,4.889479303341255,5.0
985,4.626365251965751,4.742806652186766,4.494850021680094
30,6.506434704211001,5.910697436022883,5.958607314841775
416,7.834091787251943,7.727516853926875,7.185086818724926
1567,6.315822693863064,6.44808083798461,5.892790030352131
1487,8.412594078413997,8.067278607858228,7.700057099977233
548,8.150462839214326,8.166929521052127,8.387216143280265
1350,7.872692938244746,8.247470168931201,7.886056647693163
420,7.966421965081081,7.962830887165256,7.978810700930062
1535,6.685120144321251,7.014935768118581,6.337242168318426
1057,5.070198968078223,5.374938352850591,5.694218848745018
1557,5.531822812181015,6.434947650756348,5.721246399047171
1455,5.550458838911976,5.389096782854301,6.147520006363144
99,8.040458107319829,7.672175242289531,7.823908740944319
289,6.173275770580735,6.035754225921741,5.920818753952375
1461,5.963303598998667,5.420997618434561,5.221848749616356
44,7.1992447599288845,7.2493733286204405,7.275724130399211
168,7.868618205848958,8.073630555650459,8.167491087293763
694,8.695481225240595,8.58395032510957,8.920818753952375
450,7.173874260039301,5.250680909848965,5.0
1776,6.742046037276162,6.2524852886920605,6.900008766455316
529,6.817026453013825,7.023826493248825,7.188424994129407
903,4.871790082694402,5.798421115035461,5.270025714300444
305,6.195654459637618,6.371770876377558,6.698970004336019
1795,8.443951800839143,8.562401634260842,6.563837352959244
1073,4.835065215191335,4.956135930218428,4.769551078621726
914,4.677458122164817,4.994387105759964,4.494850021680094
465,5.749517316065871,5.865819526930183,5.552841968657781
982,4.4682029317253695,4.942469717760012,4.560667306169737
185,7.670745239636464,7.518738170689877,8.55284196865778
1303,5.64103946244565,5.9691419504041505,5.7447274948966935
1118,6.695516925224795,6.514502060532819,6.94692155651658
433,8.220402230706892,7.962830887165256,7.548213564475709
620,7.485166072144024,7.524799410760018,7.744727494896693
765,8.863214747205664,8.749971629853842,6.318758762624412
552,8.249542840111669,8.262825977034703,8.022276394711152
1649,5.340641242139801,5.0449501969769415,5.0
849,5.822583598071527,4.879520299813809,4.512861624522814
792,8.810203278982488,8.473969183094995,8.67778070526608
1731,5.820766007487322,5.647375578121191,5.0
1624,7.146213481530651,7.283392998423831,8.167491087293763
123,6.060758202979494,7.454650406175506,7.769551078621726
1726,6.265569012359664,6.301412557854802,6.699991797446187
342,6.064138035133207,5.757969626503495,5.0
462,4.875873405841062,5.278096856919761,5.455931955649724
887,4.7414968210744926,5.2109415666891845,5.45717457304082
1402,5.307563301384683,6.179489990108041,5.0
383,7.52439200377336,7.31454944658251,7.357535479757878
861,4.588471461629887,4.422063230482578,4.494850021680094
194,7.602509110029783,7.720135418722604,7.97061622231479
1112,7.4730566650959265,7.0251424627207975,8.55284196865778
1151,6.041630656424908,7.064080654487206,6.0
1592,4.802543237164996,4.822084344719463,5.029188389127482
1111,7.408887729320147,7.351336515183086,9.045757490560677
266,7.22346614948827,7.431140505494242,8.244125144327509
730,8.356713518600397,8.425956836570078,8.769551078621726
67,7.970718482121816,7.64081990460013,8.455931955649724
1013,5.643026840276924,5.730557154704633,5.651889931519762
1720,6.515960179463677,7.178210886487263,5.0
614,7.907567101756118,8.351461081750747,6.87942606879415
936,4.55825037150636,4.508400632709225,4.494850021680094
1304,6.135920648659812,5.806812346601655,5.441291429466834
643,7.638247913773301,7.509220973081093,8.42021640338319
590,8.882402640746047,8.497511068394402,8.880084589742008
777,8.045608849009753,7.8074995452776355,8.086186147616283
1551,5.462159437350071,4.055435842480627,4.0
610,7.3834695540051944,7.954647681028263,6.692503962086787
1424,5.288002779378045,5.035330554028055,5.0
322,6.953209393860237,6.853675519980022,5.494850021680094
1420,4.948948970024064,5.2416132076428354,5.346787486224656
1467,5.001913635556398,5.406764530624859,5.221848749616356
1541,6.798896352667618,5.988137296504802,6.476253533188435
1273,6.7003329247637184,6.775319356919681,6.300162274132754
414,7.9941414009169485,7.598576797317694,7.634512015109101
1138,5.275888500584017,5.116798780843363,5.0
700,8.834808862065744,7.984718303486409,8.275724130399212
1401,5.260867760405799,5.2683775917808005,5.0
799,7.903116242772807,7.742416170754154,8.853871964321762
261,7.399821405560785,8.17979376997511,8.42021640338319
898,5.4313527480080825,5.420359447838307,5.336299074610352
240,5.516472906211279,5.854350959990087,5.899998417198648
950,4.5417085431382445,4.813039275963758,4.494850021680094
1182,7.839851312057688,7.623429606733563,7.0
1517,6.5496652154903,6.471287982268218,6.61261017366127
998,5.246487358446938,4.811559592673313,4.494850021680094
889,5.3121557196928455,5.2910718290113286,6.070581074285707
943,5.165180940554899,5.312493416386254,4.707743928643524
862,4.637904244219965,4.620533725890613,4.494850021680094
1446,5.066807057379257,5.043967731819487,5.0
71,8.863854374531188,8.72651559723912,8.508638306165727
438,7.500369632617975,7.673877739937961,7.665546248849069
259,7.585741670516303,7.323195914582346,8.229147988357855
51,8.82181790576746,8.450584019406024,8.568636235841012
707,6.390058734305503,5.639346846089382,7.060480747381382
881,5.260407490603602,4.695117790647301,4.494850021680094
567,6.95877618189741,7.437371513069592,7.599980364934842
332,5.975343787926778,5.577805702154066,6.119186407719209
1255,5.968618405214096,6.439077680170818,5.073657553374345
965,4.741665567605938,4.7849834395435495,4.494850021680094
937,5.642196054438499,5.3092756644345656,4.494850021680094
997,4.985216295248355,5.333485218040041,4.494850021680094
787,7.036919940960317,6.987959239195477,7.096910013008056
1137,5.536800806349851,5.427425021265493,5.0
480,5.36285335172488,5.974358380659051,6.698970004336019
354,6.721640043674526,6.321296358673373,6.709965388637482
514,8.77937846544751,8.930907360357994,9.522878745280336
1704,8.095432980599428,8.197960345456096,8.301029995663981
1825,5.1561999191837735,5.36106434654225,5.3872161432802645
1341,5.228231954882616,4.955305165276753,5.0
486,8.46334895320068,6.623691976485644,7.236572006437063
192,7.3205360882615835,7.720135418722604,8.130768280269024
534,7.239010358738824,6.90847612913643,5.6020599913279625
1417,5.089971685277297,5.970436940150067,5.0
1054,5.149559304485669,5.006169953921238,5.37191773900932
704,7.503109140493033,6.835838844452527,6.335358024443875
561,8.234267739981819,7.710782082371104,8.958607314841775
141,6.754863220359588,7.162643821375917,5.801893001126598
1198,6.790720369442889,6.033374665204796,5.154901959985743
1647,6.5178169587367,6.7448808079344555,6.97061622231479
1729,6.759034456020388,6.519937326146514,5.499999678657065
339,5.8386611550887455,5.758637578383364,5.3979400086720375
554,7.958092189856265,7.508936887201615,7.086186147616283
432,8.033036077088886,7.793071563429325,7.616184634019569
1633,7.737174895949139,7.540280784733735,7.657577319177793
1374,5.117757463212844,4.9193625866529755,5.0
271,7.909731349156533,7.907150286659714,8.18045606445813
184,7.5287350343299595,7.3888416953540625,7.638272163982407
818,7.90115840889381,7.680993686531019,8.522878745280337
244,7.223348137430695,6.929776807358668,6.799998134593398
453,5.49412708008088,7.2224684385843885,5.0
555,8.45682494752901,8.48942113537716,8.721246399047171
1210,6.163821013412312,6.25194625568217,6.494850021680094
808,7.154400035249033,6.79397268612567,7.1938200260161125
1342,5.163337726276556,4.955305165276753,5.0
596,6.060758202979494,7.454650406175506,8.720105019988361
1695,7.864294243235914,7.743076185287036,8.0
1560,6.120286421415743,6.725755239490019,6.259953275948506
1375,5.226498163753503,5.205881372175527,5.0
1444,4.866045261562459,5.253255070373811,5.0
250,8.168855396321172,8.574301919097064,7.096910013008056
841,5.253490556953698,4.807777787165597,5.0
1208,5.771275870938963,6.3453870999947055,4.823908740944319
497,8.59331959766351,8.72641600359192,8.154901959985743
1214,5.2702666786608985,5.120475674468595,5.920818753952375
381,7.884712595439645,7.599505915017947,7.920818753952375
917,5.257791929164263,5.42229286929345,4.876148359032914
1547,5.37832047327004,5.192443481699513,4.0
1506,8.942071587076763,8.69442229694579,8.79997073344623
1315,5.489034775204933,5.04703657124617,5.6777807052660805
1581,6.229132007665786,5.211913202545809,7.455931955649724
1009,5.866937775643338,7.051170725248041,7.387216143280264
1516,6.237080074602429,6.501066986690437,7.327902142064283
1357,5.3816112224402675,5.3455166210922,5.0
1658,7.711048076721841,7.801368315329652,7.657577319177793
1619,6.154396639806299,6.448100529148524,5.896196279044043
182,7.5765492781200345,7.575323605786737,7.675717544702307
170,7.6911097046243935,7.597572268675041,7.795880017344075
292,6.198912400206276,5.533146744993053,7.721246399047171
1593,4.902979572253559,4.822084344719463,5.0
746,8.873404278643182,8.646639515339986,9.154901959985745
300,5.278889391241459,5.190042652081481,5.301029995663981
1735,6.412592408888173,6.590587695257003,5.800000874803203
471,6.004148577291347,5.563652667621802,6.376750709602099
1771,7.4037196242786045,6.6048661356706,7.289967300934246
743,8.771128078582668,8.369006276909102,8.769551078621726
1783,6.6748243486325896,6.834234571948488,7.100015437450609
948,5.151848894110028,5.357428272747498,5.651695136951839
1067,5.417893094626113,5.281431777247215,5.815876645760329
1348,4.878090725100956,4.956175913450853,5.0
371,6.703628237195506,6.735051426943694,6.603975103391407
1239,5.96504663819942,6.129358106306199,6.0
1815,8.31565787774626,8.072712816970244,8.698970004336019
1665,8.21799357910797,8.395374459413956,8.221848749616356
1211,6.974834453997472,6.29832913518505,6.657577319177793
1284,6.546920011494412,6.5548292466748315,6.723538195826756
175,7.361649044281668,7.800325374864963,7.795880017344075
923,5.153953159221124,5.24685627498438,5.653647025549361
680,8.541763714316836,8.581120604647472,9.148741651280924
585,5.426952214878191,5.912220588314406,5.660000322371772
1100,5.3547716534387915,5.885304451655044,5.485452247339714
334,5.834281513057791,5.816261161457484,6.091514981121351
845,5.682781457255372,5.214367073520069,5.0
609,7.2048955470366645,7.4052630166469,6.521433504406157
925,4.4761095570759615,4.548699691569208,4.494850021680094
946,5.312390943206773,5.6574903976926825,5.422508200162775
916,5.501340438076189,5.764064043333812,6.453457336521869
693,9.134350618204099,8.326278534017394,7.522878745280337
526,7.4543549383892564,7.28359250884565,7.590066876668706
198,7.557730500752375,7.546351406064396,8.013228265733755
15,7.198890737535422,6.581577997360611,7.096910013008056
265,7.577774546598448,7.51488534323395,7.5376020021010435
593,7.257832973363474,6.340141337851657,5.770000934050708
1242,5.273579632414815,6.489184517466394,4.314258261397736
988,5.980334157702166,5.531795607228934,4.494850021680094
1733,5.894676534916959,6.094638290431238,5.0
1050,8.982870702224695,8.598076146349811,8.079981083971084
1692,6.791247236101457,6.662554214770829,6.698970004336019
1707,7.490424713519563,7.170472070450102,7.070581074285707
806,6.320372561522033,6.729090578987979,5.698970004336019
1641,7.024154050633202,7.095212689805625,6.300162274132754
1639,6.589371481288113,6.537528964499292,6.966576244513051
199,7.257832973363474,6.340141337851657,5.775466937393914
771,7.449503775801628,7.3284031626720765,7.823908740944319
1121,5.421994685920374,6.218596731007483,5.698970004336019
893,4.569712573768773,4.661174778789728,4.603800652904264
1052,8.569573258245383,8.74850101471249,8.739928612014925
519,6.892996387129404,7.023826493248825,7.174573882232177
598,7.860589762042679,7.288284253854994,7.913640169325252
1202,5.478053990957036,6.215032403424449,4.886056647693163
741,8.912595241677808,8.49190233576976,8.366531544420413
1762,6.902030498813403,6.061384380528464,7.320027305722581
637,6.947176307685587,7.5135535592292335,8.920818753952375
1298,5.296521540667786,6.456472013531084,4.522878745280337
984,4.732725070279156,4.73302724613744,4.494850021680094
310,6.943960263443442,6.615931498555926,7.180456064458132
56,8.303085676896728,8.365538766341038,8.096910013008056
584,5.96754157686597,6.526624803882487,6.109998386815364
483,5.875891163395225,6.844540997334863,6.769551078621726
1196,8.498697417504792,8.027851109063183,9.070581074285707
745,8.470292629497239,8.72958659842177,8.744727494896694
1387,5.398403581502148,4.919592185807954,5.0
43,7.384846767739058,7.311916408870744,7.494850021680094
100,7.155960029487985,7.717355028160849,6.920818753952375
274,7.76633385781281,7.67655954978707,7.301029995663981
1293,6.724073263666165,6.678487525605792,6.79317412396815
353,6.663301843511922,6.612680309296336,6.787812395596042
101,7.4150301562382825,7.559448276295718,7.017728766960431
1497,8.644790146241792,8.435911564511228,8.899974269892137
836,4.836628029783336,5.021755507774191,5.0
107,7.91125803973646,7.7642904183281285,8.1249387366083
1319,5.448240964596791,5.312026416793195,5.364516253185088
1829,5.515525941240852,5.341361186177245,5.42021640338319
802,7.508494446464675,7.832769759287784,6.468521082957745
772,7.945097811952627,7.905961353342194,7.67778070526608
1627,6.866146740986287,7.129608755671708,7.102372908709558
1190,7.8540013420432695,7.718966751104698,7.823908740944319
1385,5.0457207752258295,4.910390848955462,5.0
426,8.255977316014063,8.335356957694357,8.67778070526608
1027,8.478150916145045,8.874034721252771,8.029978734171634
1431,5.022632794916734,4.979258655519574,5.0
128,8.577859979081406,7.888042265681504,8.468521082957745
535,7.0265388132254625,7.340109100699731,5.823908740944319
518,5.96404809072823,6.552599424821068,6.772370350428991
1823,5.515525941240852,5.341361186177245,5.769551078621726
1007,5.746952508620882,5.615885382701993,4.494850021680094
1128,5.923850310138484,5.814451335146182,6.213958789757446
1087,4.734870010506012,5.190256717092533,4.769551078621726
1325,6.7624027227119345,6.505060889464426,6.442492798094342
481,8.449953098596904,8.047202471571296,6.698970004336019
495,8.728520459571982,8.601344731241271,8.096910013008056
974,4.259212247769021,4.332782195115094,4.494850021680094
1778,7.1166341265207524,6.517049367751,6.749994971513104
994,4.628120285864018,4.6695275459667975,4.494850021680094
591,8.408884056654596,8.19607909736538,8.819874124835946
1085,5.073960126096779,4.685422729040339,5.29929628285498
576,7.734149506406316,7.938933029904605,8.599980364934842
1838,6.052402614882172,6.234369706202072,6.428291168191312
1631,7.318958180123296,7.4666264682792045,7.397940008672037
602,7.577555515553398,7.856413298221541,7.309803919971486
1422,5.278379193365805,5.411691490537572,5.119186407719209
1723,5.181206089303543,4.881487421450261,5.0
1524,6.783810140916063,7.021821524800242,7.154901959985743
1159,7.555819286270206,8.44872952250862,7.698970004336019
1766,7.270265337631524,6.951544974965589,6.840011949618013
405,8.27530751578367,7.664299526537537,8.3767507096021
1432,5.020666972834228,5.06812327906965,5.0
1569,6.324449571150894,6.25334784451815,6.24184537803261
1706,8.052491541812783,7.855028813605833,8.397940008672037
692,8.521919091966993,8.019557081731142,7.795880017344075
1063,5.070198968078223,5.374938352850591,6.72584215073632
309,7.214800267897765,6.853675519980022,5.481486060122113
226,7.594180044890151,7.730056286989196,9.100015437450608
1578,6.976512309532006,7.429945690995955,7.443697499232712
1789,6.753499708517742,7.516158121897,8.221848749616356
1418,5.105386485174538,5.335776980906355,5.958607314841775
1811,7.571302875700506,7.315944940617879,6.425968732272281
910,5.009836060694123,6.073039492401708,4.610833915635467
148,7.925121943321356,7.714549585480905,7.67778070526608
544,8.044450851994078,8.147612579146967,9.200659450546418
1442,5.019209662804475,5.125726269089924,5.0
727,7.783047925915014,7.872802032404008,7.769551078621726
715,5.792037432305858,5.970351442863961,5.0
1091,4.671879570198528,5.162223407443068,5.462810773756355
611,7.537385439610826,7.013997462640039,7.013228265733755
1075,4.792579744469899,4.893552308844531,4.769551078621726
1244,6.45802811201036,7.368803165154366,8.022276394711152
1221,7.15125030229443,6.43444898290407,8.0
834,4.906376152434564,4.886315085168093,5.0
286,5.987017973099958,5.900805615453809,7.275724130399211
1489,8.582009055335453,8.27215639026125,8.700057099977233
1791,8.112454284808567,8.072712816970244,6.896196279044043
1458,6.233920029216263,6.239843054459073,5.066968504897595
